paper_arxiv_id,paper_title,repo_url,framework,year,subfield,conference,is_official,mentioned_in_paper
2405.14106,Nearly Tight Black-Box Auditing of Differentially Private Machine Learning,https://github.com/spalabucr/bb-audit-dpsgd,pytorch,2024.0,uncategorized,,True,True
2506.13793,Med-REFL: Medical Reasoning Enhancement via Self-Corrected Fine-grained Reflection,https://github.com/tianyin123/med-refl,none,2025.0,nlp,,True,True
2210.12553,Understanding Domain Learning in Language Models Through Subpopulation Analysis,https://github.com/zsquaredz/subpopulation_analysis,pytorch,2022.0,nlp,,True,True
2305.19928,Supplementary Features of BiLSTM for Enhanced Sequence Labeling,https://github.com/conglei2xu/global-context-mechanism,pytorch,2023.0,nlp,,True,True
2305.14072,When the Music Stops: Tip-of-the-Tongue Retrieval for Music,https://github.com/spotify-research/tot,none,2023.0,nlp,,True,True
2403.12799,Investigating Text Shortening Strategy in BERT: Truncation vs Summarization,https://github.com/mirzaalimm/truncationvssummarization,none,2024.0,nlp,,True,True
2205.01376,Textual Entailment for Event Argument Extraction: Zero- and Few-Shot with Multi-Source Learning,https://github.com/osainz59/Ask2Transformers,pytorch,2022.0,nlp,,True,True
2410.08334,Exploring Natural Language-Based Strategies for Efficient Number Learning in Children through Reinforcement Learning,https://github.com/tirthankar95/numberlearninginchildren_rl_nlp,pytorch,2024.0,rl_robotics,,True,True
2505.00284,LightEMMA: Lightweight End-to-End Multimodal Model for Autonomous Driving,https://github.com/michigan-traffic-lab/lightemma,none,2025.0,rl_robotics,,True,True
2505.08032,Online Learning-based Adaptive Beam Switching for 6G Networks: Enhancing Efficiency and Resilience,https://github.com/clis-wpi/ol-beam-switching-6g,pytorch,2025.0,rl_robotics,,True,True
2206.01532,Acquiring and Modelling Abstract Commonsense Knowledge via Conceptualization,https://github.com/hkust-knowcomp/atomic-conceptualization,pytorch,2022.0,graph_ml,,True,True
2410.17564,DisenGCD: A Meta Multigraph-assisted Disentangled Graph Learning Framework for Cognitive Diagnosis,https://github.com/bimk/intelligent-education,pytorch,2024.0,graph_ml,,True,True
2410.02550,NestedMorph: Enhancing Deformable Medical Image Registration with Nested Attention Mechanisms,https://github.com/as-lab/marthi-et-al-2024-nestedmorph-deformable-medical-image-registration,pytorch,2024.0,code_se,,True,True
2403.05802,UniSparse: An Intermediate Language for General Sparse Format Customization,https://github.com/cornell-zhang/unisparse,none,2024.0,code_se,,True,True
2212.04487,Physics-constrained deep learning postprocessing of temperature and humidity,https://github.com/frazane/pcpp-workflow,pytorch,2022.0,time_series,,True,True
2203.15009,DAMNETS: A Deep Autoregressive Model for Generating Markovian Network Time Series,https://github.com/damnets/damnets_icml_2022,pytorch,2022.0,time_series,,True,True
2303.01694,DWFormer: Dynamic Window transFormer for Speech Emotion Recognition,https://github.com/scutcsq/dwformer,pytorch,2023.0,audio_speech,,True,True
2405.14259,Let's Fuse Step by Step: A Generative Fusion Decoding Algorithm with LLMs for Multi-modal Text Recognition,https://github.com/mtkresearch/generative-fusion-decoding,pytorch,2024.0,audio_speech,,True,True
2306.01348,Reducing Popularity Bias in Recommender Systems through AUC-Optimal Negative Sampling,https://github.com/studentcej/auc_ns,pytorch,2023.0,recsys,,True,True
2308.11288,Test Time Embedding Normalization for Popularity Bias Mitigation,https://github.com/ml-postech/tten,pytorch,2023.0,recsys,,True,True
2206.06035,SHREC 2022: Protein-ligand binding site recognition,https://github.com/stemylonas/deepsurf_shrec22,tf,2022.0,bio_medical,,True,True
2209.11195,OLIVES Dataset: Ophthalmic Labels for Investigating Visual Eye Semantics,https://github.com/olivesgatech/olives_dataset,pytorch,2022.0,bio_medical,,True,True
